,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,208.12466667551772,0,0.0,0.0,0.0
1,0.0,0.0,190.12385919844962,0,0.0,0.0,0.0
2,0.0,0.0,68.62518600019307,0,0.0,0.0,0.0
3,0.0,0.0,5.626383835601723,0,0.0,0.0,0.0
4,0.0,0.0,28.124435295668146,0,0.0,0.0,0.0
5,0.0,0.0,95.62643021652684,0,0.0,0.0,0.0
6,0.0,0.0,73.12543183951783,0,0.0,0.0,0.0
7,0.0,0.0,329.6253734513176,0,0.0,0.0,0.0
8,0.0,0.0,329.62736003641385,0,0.0,0.0,0.0
9,0.0,0.0,167.62547940186192,0,0.0,0.0,0.0
10,268.7623487196945,268.7230754636884,174.3871379973409,0,0.0,0.0,0.0
11,268.7813604527244,268.7813604527244,250.98688497919434,0,0.0,0.0,0.0
12,268.78831358889704,268.78831358889704,267.0932891204237,0,0.0,0.0,0.0
13,268.78831358889704,268.78831358889704,189.3150574190819,0,0.0,0.0,0.0
14,268.78850195445773,268.78850195445773,266.7629368319333,0,0.0,0.0,0.0
