,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,73.12504143823946,0,0.0,0.0,0.0
1,0.0,0.0,1.1250457704443384,0,0.0,0.0,0.0
2,0.0,0.0,41.624296801530015,0,0.0,0.0,0.0
3,0.0,0.0,221.62433960929104,0,0.0,0.0,0.0
4,0.0,0.0,140.62444846592516,0,0.0,0.0,0.0
5,0.0,0.0,271.1240423654099,0,0.0,0.0,0.0
6,0.0,0.0,59.62435457588631,0,0.0,0.0,0.0
7,0.0,0.0,154.12365892778405,0,0.0,0.0,0.0
8,0.0,0.0,365.62374068102923,0,0.0,0.0,0.0
9,0.0,0.0,167.62560319813127,0,0.0,0.0,0.0
10,268.76824889115545,268.76824889115545,238.38218871921126,1,0.0,0.0,268.76824889115545
11,11.093432719333066,23.34654079202724,240.92730104422117,1,257.69507193123275,245.44196385853857,268.7885046505658
12,27.860396343291086,17.809967856986816,251.04738346544366,1,240.92810830727473,250.978536793579,268.7885046505658
13,14.280563287434092,16.379069258108217,213.23893793997217,0,254.50794136313172,252.4094353924576,268.7885046505658
14,17.741706058290646,7.809637505659623,259.2952139575635,1,251.04679859227517,260.9788671449062,268.7885046505658
15,9.493680974477627,0.8174855452417091,212.7107340872298,0,259.2948236760882,267.9710191053241,268.7885046505658
16,9.493680974477627,0.5820953884700089,233.97273661081732,0,259.2948236760882,268.2064092620958,268.7885046505658
17,9.493680974477627,0.6997009901335787,268.05220582466364,1,259.2948236760882,268.08880366043223,268.7885046505658
