4.250000000000000000e+00,4.750000000000000000e+00
2.500000000000000000e-01,3.250000000000000888e+00
7.500000000000001110e-01,1.250000000000000000e+00
2.750000000000000000e+00,7.500000000000001110e-01
1.250000000000000000e+00,3.750000000000000000e+00
4.750000000000000000e+00,2.250000000000000000e+00
1.750000000000000222e+00,2.750000000000000000e+00
3.750000000000000000e+00,4.250000000000000000e+00
3.250000000000000888e+00,2.500000000000000000e-01
2.250000000000000000e+00,1.750000000000000222e+00
1.805723173895410927e+00,1.493629212925623173e-01
2.159380586257305445e+00,3.683240815713040739e+00
3.248926744413833667e+00,5.000000000000000000e+00
0.000000000000000000e+00,4.539477230587268153e+00
0.000000000000000000e+00,2.775259690222821263e+00
5.000000000000000000e+00,2.943206926347741614e+00
0.000000000000000000e+00,3.238281250000000000e+00
0.000000000000000000e+00,3.480266189575271341e+00
2.661909312246084180e+00,2.485987230641645063e+00
3.161586265441266086e+00,2.151004812618582118e+00
2.976755831339906067e+00,2.722609544454667851e+00
2.614620226888954235e+00,2.096189290457364240e+00
2.745930508559499827e+00,2.399003068230046942e+00
1.220082504214473063e-03,5.000000000000000000e+00
2.690047581762191165e+00,2.337201339194538541e+00
2.731584225632182505e+00,2.330408984749735346e+00
0.000000000000000000e+00,4.595030672443288777e-01
5.000000000000000000e+00,9.091419100784193796e-01
2.932311563900364959e+00,2.328074056830915062e+00
3.079756419501577636e+00,2.381294233710764541e+00
