2.250000000000000000e+00,4.250000000000000000e+00
4.750000000000000000e+00,4.750000000000000000e+00
3.250000000000000888e+00,3.750000000000000000e+00
1.750000000000000222e+00,1.250000000000000000e+00
2.750000000000000000e+00,1.750000000000000222e+00
2.500000000000000000e-01,2.250000000000000000e+00
3.750000000000000000e+00,2.750000000000000000e+00
1.250000000000000000e+00,3.250000000000000888e+00
7.500000000000001110e-01,2.500000000000000000e-01
4.250000000000000000e+00,7.500000000000001110e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00
2.564966978474340742e+00,9.691775713751472898e-02
1.005090758089385305e-01,3.950660308159836376e+00
2.866595735587153637e+00,2.340522832532266673e+00
2.827313072586608911e+00,1.660066559761974592e+00
5.000000000000000000e+00,2.154125307094832742e+00
2.944115661666778294e+00,2.574453176735813642e+00
