,Opportunity_cost,Y,C_bool,recommended_val,optimum
0,0.0,190.03278958153845,1,0.0,0.0
1,0.0,80.56660056707157,0,0.0,0.0
2,0.0,296.9786982562665,0,0.0,0.0
3,0.0,204.26396935105237,0,0.0,0.0
4,0.0,206.8924054222474,1,0.0,0.0
5,0.0,60.488071140794574,0,0.0,0.0
6,0.0,93.04735511826341,0,0.0,0.0
7,0.0,131.94885248301935,0,0.0,0.0
8,0.0,127.42400607630445,1,0.0,0.0
9,0.0,100.05771055840437,0,0.0,0.0
10,60.50688415213682,345.86365328102744,0,208.125,268.6318841521368
11,55.160246103250955,143.13497178352202,0,213.6200486171799,268.78029472043085
12,60.655294720430845,223.19853305849205,0,208.125,268.78029472043085
13,60.655294720430845,243.91274924121612,0,208.125,268.78029472043085
14,60.655294720430845,260.6240994797575,0,208.125,268.78029472043085
15,77.02316983890034,242.47561569941234,1,191.7571248815305,268.78029472043085
16,22.535330897744018,233.49328264741294,0,246.24496382268683,268.78029472043085
17,17.592037695231397,254.46848972818742,0,251.1925217706853,268.7845594659167
18,20.331015814481617,232.88295617833418,0,248.45748870139712,268.78850451587874
19,20.03212472036546,225.22503636953883,0,248.75637995075567,268.78850467112113
20,16.131609206005493,271.4867749223253,0,252.65689546511564,268.78850467112113
21,77.34461124227107,208.3283516067393,1,191.44389342885006,268.78850467112113
22,9.920925245999797,176.72559194260464,0,258.86757942512133,268.78850467112113
23,6.306893291673418,278.646009940571,0,262.4816113794477,268.78850467112113
24,18.525814186202297,293.72452322391405,0,250.26269048504395,268.78850467124624
25,13.913512497721939,228.92219169950297,1,254.8749921735243,268.78850467124624
26,4.91456300729277,169.23783099383044,0,263.8739416639535,268.78850467124624
27,77.11174864483797,184.64687599315536,1,191.67675602640827,268.78850467124624
28,4.462308019537886,239.32850885595676,0,264.32619665170836,268.78850467124624
29,0.4705179374587374,232.91889123929914,0,268.3179867337875,268.78850467124624
30,0.6699656654891442,278.748054650641,0,268.1185390057571,268.78850467124624
31,2.9550081156232295,218.00366197350846,0,265.833496555623,268.78850467124624
32,2.711778540282012,154.46189003016218,1,266.07672613096423,268.78850467124624
33,2.562982575081435,254.7577058060471,1,266.2255220961648,268.78850467124624
34,0.3066028285056177,263.55458615558376,1,268.4819018427406,268.78850467124624
35,0.14288364599372017,269.36692441271384,1,268.6456210252525,268.78850467124624
36,0.35407907426264273,264.1171514555571,1,268.4344255969843,268.7885046712469
37,0.07294359638007109,269.28313137859016,1,268.71556107486686,268.7885046712469
