,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-13.43193706004099,0,0.0,0.0,0.0
1,0.0,0.0,-12.289807879047958,1,0.0,0.0,0.0
2,0.0,0.0,-2.759817483811472,0,0.0,0.0,0.0
3,0.0,0.0,-25.791875517859637,0,0.0,0.0,0.0
4,0.0,0.0,-8.439416540319327,0,0.0,0.0,0.0
5,0.0,0.0,-9.286644631544037,1,0.0,0.0,0.0
6,0.0,0.0,-16.511538271093222,1,0.0,0.0,0.0
7,0.0,0.0,-6.781362297134789,0,0.0,0.0,0.0
8,0.0,0.0,-12.933364644416127,0,0.0,0.0,0.0
9,0.0,0.0,-25.960379002027448,0,0.0,0.0,0.0
10,0.0,0.0,-17.90818625959017,1,0.0,0.0,0.0
11,0.0,0.0,-15.688329010440397,1,0.0,0.0,0.0
12,0.0,0.0,-8.484901079023219,1,0.0,0.0,0.0
13,0.0,0.0,-5.375447180557662,0,0.0,0.0,0.0
14,0.0,0.0,-0.3978732915471677,1,0.0,0.0,0.0
15,1.1742743288663462,1.1742743288663462,-2.4853209301552788,1,0.0,-0.0,0.0
16,1.1742743288663462,1.1742743288663462,-2.6434930621828876,1,0.0,-0.0,0.0
17,1.1742743288663462,3.745900396006167,-6.354004757480015,1,0.0,-2.571626067139821,0.0
18,1.1742743288663462,0.7969442625034482,-10.151168735227557,1,0.0,0.377330066362898,0.0
19,1.1742743288663462,0.7694649984298048,-35.15732890858464,0,0.0,0.40480933043654144,0.0
20,1.1742743288663462,0.7679103034972101,-7.052673169983235,0,0.0,0.4063640253691361,0.0
21,1.1742743288663462,0.76936107892615,-19.656993000677996,0,0.0,0.4049132499401962,0.0
