,X1,X2,Opportunity_cost,Y,C_bool
0,-2.7499999999999996,14.25,0.0,163.12499847152654,0
1,6.25,5.250000000000001,0.0,109.12500010405135,0
2,-1.25,0.75,0.0,329.6250000244597,0
3,7.750000000000002,9.750000000000002,0.0,32.624999432412224,0
4,1.75,12.750000000000002,0.0,73.12500034592567,0
5,-4.25,11.25,0.0,217.12499852423116,0
6,9.25,2.2500000000000004,0.0,163.1249994742534,1
7,0.2500000000000009,6.75,0.0,163.1250007486596,0
8,4.750000000000002,3.75,0.0,154.12500067040116,0
9,3.25,8.25,0.0,91.12500044867372,0
10,8.002223779083899,2.6231437194294642,163.1249994742534,157.1776806662178,0
11,10.0,-8.881784197001252e-16,163.1249994742534,225.00000105591042,0
12,7.697275914955537,3.752898616155199,194.29527428932536,131.79982749730996,0
13,7.88224805708497,2.6554895872018167,163.1249994742534,156.87181008449636,0
14,9.33770752442691,0.5507846029999846,248.14438241441337,209.2184568019402,1
15,9.17179726096205,0.11318017363383684,246.4615743912336,222.30332471172056,0
16,2.5706866541100393,0.561746949609785,209.2184568019402,263.6578500808608,0
17,2.8965363407982214,0.04973957605966598,257.23085233321814,273.9694819633419,0
18,1.7554050751744772,13.3449227171165,256.664443580818,70.71262550383184,0
19,3.225493476016841,0.3421987602171623,260.74507446218416,260.74507446218416,1
20,2.2509521898052265,1.2466219245823202e-11,260.74507446218416,285.04774223642784,0
21,3.0080925460968686,0.361542597353559,266.94024105363513,263.17120548961634,1
22,3.4532236189209504,1.1513592736367644,267.8763178596616,234.645130416158,1
23,5.957181717000689,2.62677675337012,268.3205787596956,169.44103391310844,0
24,-0.21940757018325957,2.1501118054966604,268.35255750170995,269.55591627470704,0
25,2.5892793854551686,0.018635883856325784,268.148969362866,279.3600513641697,0
26,3.3367619203281182,0.0,268.4387892317647,269.39874131212036,0
27,3.258218955418356,0.0762376231172365,268.65116831019026,268.17029508517487,1
28,3.2752816538146368,0.06101281918940298,268.7062764943432,268.39517415959705,1
29,3.270663193925272,0.051653402517662414,268.7370389535121,268.7370389535121,1
30,3.273203909539045,0.052767382354478656,268.7370389535121,268.6695505031512,1
31,3.270663193925272,0.051653402517662414,268.73704091408814,268.73704091408814,1
32,3.275395428567477,0.046467126210349735,268.73704091408814,268.82845129847266,0
33,3.340175357914627,0.029195648480643106,268.73704091408814,268.4782451838426,1
34,3.222874758558697,0.05836810290931512,268.73704091408814,269.1817907467167,0
35,3.247681485688272,0.0596052650768987,268.73704091408814,268.8091992381915,0
36,3.2751233047442136,0.052576817266161084,268.73704091408814,268.6494281407029,1
37,3.270663193925272,0.051653402517662414,268.73704091408814,268.7370378714866,1
38,3.2751233047442136,0.052576817266161084,268.73704091408814,268.64942592670894,1
39,3.274764777935806,0.04754745086748447,268.73704091408814,268.80462766897864,0
40,3.2732034250737985,0.052766618450877566,268.73704091408814,268.6695783880229,1
41,3.2751233047442136,0.052576817266161084,268.73704091408814,268.6494252669658,1
42,3.2735560688550294,0.04583705203304409,268.73704091408814,268.87203882758877,0
43,3.275395428567477,0.046467126210349735,268.73704091408814,268.82845133035755,0
44,3.2744830098307864,0.051902192911816615,268.73704091408814,268.6782067377329,1
45,3.2476814611936535,0.05960522060540957,268.73704091408814,268.8092005702915,0
46,3.275395428567477,0.046467126210349735,268.73704091408814,268.8284527548139,0
47,3.279413321852131,0.04890120231324006,268.73704091408814,268.7016417090557,1
48,3.2751233047442136,0.05257681726616107,268.73704091408814,268.64942533485794,1
49,3.2747075523169524,0.04729358493894097,268.73704091408814,268.8129886567547,0
