,Opportunity_cost
0,268.7885001701711
1,268.7885001701711
2,122.48004713680174
3,98.7653615896908
4,82.90884704497836
5,82.90885154605326
6,82.90885154605326
7,82.90885154605326
8,82.90885154605326
9,82.90885154605326
10,6.098560013677911
11,0.3224107634051734
12,0.3224107634051734
13,0.3224107634051734
14,0.3224107634051734
15,0.3224107634051734
16,0.3224107634051734
17,0.3224107634051734
18,0.3224107634051734
19,0.3224107634051734
20,0.3224107634051734
21,0.3224107634051734
22,0.3224107634051734
23,0.3224107634051734
24,0.3224107634051734
25,0.3224107634051734
26,0.3224107634051734
27,0.3224107634051734
28,0.3224107634051734
29,0.3224107634051734
30,0.3224107634051734
31,0.3224107634051734
32,0.3224107634051734
33,0.3224107634051734
34,0.3224107634051734
