1.750000000000000000e+00,1.425000000000000000e+01
6.250000000000000000e+00,2.250000000000000444e+00
4.750000000000001776e+00,8.250000000000000000e+00
9.250000000000000000e+00,5.250000000000000888e+00
-4.250000000000000000e+00,6.750000000000000000e+00
-2.749999999999999556e+00,1.125000000000000000e+01
7.750000000000001776e+00,7.500000000000000000e-01
2.500000000000008882e-01,9.750000000000001776e+00
-1.250000000000000000e+00,1.275000000000000178e+01
3.250000000000000000e+00,3.750000000000000000e+00
-3.706249999999999822e+00,4.571249999999999147e+00
3.062500000000003553e-01,3.476250000000000284e+00
1.566249999999999254e+00,2.013749999999999929e+00
2.803749999999999964e+00,1.151249999999999885e+00
3.111250000000001847e+00,7.125000000000000777e-02
3.441250000000001918e+00,1.537499999999999978e-01
