,OC sampled,OC GP mean,Y,C,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,69.70615424332301,115.32326186858333,0,0.0,0.0,0.0
1,0.0,0.0,174.89199575237288,16.229947503598996,0,0.0,0.0,0.0
2,0.0,0.0,73.42309683869317,54.66255747711995,0,0.0,0.0,0.0
3,0.0,0.0,95.8929421120693,3.935369193500692,0,0.0,0.0,0.0
4,0.0,0.0,272.3303080719985,69.68951431427156,0,0.0,0.0,0.0
5,0.0,0.0,176.95257269721947,-3.0395515069309162,1,0.0,0.0,0.0
6,0.0,0.0,207.05128751399673,5.315408192195015,0,0.0,0.0,0.0
7,0.0,0.0,123.82713947190649,30.80433621196685,0,0.0,0.0,0.0
8,0.0,0.0,132.8512248265217,28.59710150702156,0,0.0,0.0,0.0
9,0.0,0.0,172.98815856606967,-0.5577328356074427,1,0.0,0.0,0.0
10,176.625,0.0,296.51098902886554,80.62497607350413,0,0.0,0.0,0.0
11,176.625,200.9585688215704,226.43011574935932,18.705119612192384,0,0.0,200.9585688215704,0.0
12,176.625,184.62401704528165,239.8797328930632,9.233141613962033,0,0.0,184.62401704528165,0.0
13,176.625,182.54426263264705,242.94583994492595,-1.067316221723784,1,0.0,182.54426263264705,0.0
14,243.57389062500005,238.1551800114827,269.51397851312163,0.6470217587836957,0,0.0,238.1551800114827,0.0
15,243.57389062500005,240.52469355804726,262.737348762882,-0.13023420807267744,1,0.0,240.52469355804726,0.0
