,Opportunity_cost,Y,C_bool,recommended_val,optimum
0,0.0,1.1785700180525343,1,0.0,0.0
1,0.0,0.24726025517779035,1,0.0,0.0
2,0.0,1.6626083975132881,0,0.0,0.0
3,0.0,1.4092197851641939,1,0.0,0.0
4,0.3900545303657219,1.482489501083295,0,1.429047287496499,1.819101817862221
5,0.3900545303657219,1.6235975670702325,1,1.429047287496499,1.819101817862221
6,0.18212046289143569,0.5237776010631402,1,1.6369813549707852,1.819101817862221
7,0.18212046289143569,1.1284034779662149,0,1.6369813549707852,1.819101817862221
8,0.18212046289143569,1.5561871182115221,0,1.6369813549707852,1.819101817862221
9,0.18212046289143569,1.5561287651132318,1,1.6369813549707852,1.819101817862221
10,0.18212046289143569,1.6196361666979202,0,1.6369813549707852,1.819101817862221
11,0.18212046289143569,0.2031870737431058,1,1.6369813549707852,1.819101817862221
12,0.18212046289143569,1.4973486340601772,1,1.6369813549707852,1.819101817862221
13,0.18212046289143569,1.6828090919862981,0,1.6369813549707852,1.819101817862221
14,0.18212046289143569,1.5949274496611996,1,1.6369813549707852,1.819101817862221
15,0.18212046289143569,1.1740452718540273,0,1.6369813549707852,1.819101817862221
16,0.18212046289143569,1.5956137759649576,0,1.6369813549707852,1.819101817862221
17,0.18212046289143569,1.6003075835638312,1,1.6369813549707852,1.819101817862221
18,0.18212046289143569,1.600187470975972,0,1.6369813549707852,1.819101817862221
19,0.18212046289143569,1.5113297264953978,1,1.6369813549707852,1.819101817862221
20,0.18212046289143569,1.6170782387923437,0,1.6369813549707852,1.819101817862221
21,0.18212046289143569,1.529012916065565,1,1.6369813549707852,1.819101817862221
22,0.18212046289143569,1.6386422945681631,0,1.6369813549707852,1.819101817862221
23,0.18212046289143569,1.5507243215619582,1,1.6369813549707852,1.819101817862221
