,Opportunity_cost,Y,C_bool,recommended_val,optimum
0,0.0,-0.7538676320650979,1,0.0,0.0
1,0.0,1.0438744268091715,1,0.0,0.0
2,0.0,0.37286182203131835,1,0.0,0.0
3,0.0,-0.7380051655899362,1,0.0,0.0
4,0.0,-0.8126382535567529,1,0.0,0.0
5,0.00047666009934310694,1.869966034013185,1,1.8878381200213332,1.8883147801206763
6,5.745153466296671e-06,1.1216831588029916,1,1.88830903496721,1.8883147801206763
7,5.108566767098033e-05,1.6952851197470813,1,1.8882636944530053,1.8883147801206763
8,0.00013420832329380517,1.5129641870931827,1,1.8881805717973825,1.8883147801206763
9,3.778315592395387e-06,1.6515080461357534,1,1.888311001805084,1.8883147801206763
10,7.68837070097561e-06,1.589044608481033,1,1.8883070917499754,1.8883147801206763
