,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,73.12504143823946,0,0.0,0.0,0.0
1,0.0,0.0,1.1250457704443384,0,0.0,0.0,0.0
2,0.0,0.0,41.624296801530015,0,0.0,0.0,0.0
3,0.0,0.0,221.62433960929104,0,0.0,0.0,0.0
4,0.0,0.0,140.62444846592516,0,0.0,0.0,0.0
5,0.0,0.0,271.1240423654099,0,0.0,0.0,0.0
6,0.0,0.0,59.62435457588631,0,0.0,0.0,0.0
7,0.0,0.0,154.12365892778405,0,0.0,0.0,0.0
8,0.0,0.0,365.62374068102923,0,0.0,0.0,0.0
9,0.0,0.0,167.62560319813127,0,0.0,0.0,0.0
10,268.76824889115545,268.76824889115545,202.66162634644562,0,0.0,0.0,268.76824889115545
11,268.78834082196335,268.78834082196335,215.20693947526038,0,0.0,0.0,268.78834082196335
12,268.7884677402681,268.7884677402681,156.1213889499634,0,0.0,0.0,268.7884677402681
13,268.7884677402681,268.7884677402681,154.51394598407524,0,0.0,0.0,268.7884677402681
14,268.78849874202535,268.78849874202535,219.3369131710887,0,0.0,0.0,268.78849874202535
15,268.78849874202535,268.78849874202535,226.94887941283972,0,0.0,0.0,268.78849874202535
16,268.78849874202535,268.78849874202535,225.00111110026117,0,0.0,0.0,268.78849874202535
17,268.78849874202535,268.78849874202535,199.08453941762772,1,0.0,0.0,268.78849874202535
18,69.70399577247636,63.8741017076093,238.71387309706873,1,199.084502969549,204.91439703441606,268.78849874202535
19,30.07451023424497,30.106122078395913,247.62477517238665,0,238.71398850778039,238.68237666362944,268.78849874202535
20,30.07451023424497,29.68369924853016,268.0028240788082,0,238.71398850778039,239.1047994934952,268.78849874202535
21,1.60714394854989,4.203065759785318,262.50530182807006,1,267.18135479347546,264.58543298224004,268.78849874202535
