,Opportunity_cost,Y,C_bool,recommended_val,optimum
0,0.0,1.1864646246965842,1,0.0,0.0
1,0.0,0.25735687273176844,1,0.0,0.0
2,0.0,1.6649632613594392,0,0.0,0.0
3,0.0,1.4270645372632684,1,0.0,0.0
4,0.3900545303657219,0.4830446804204948,1,1.429047287496499,1.819101817862221
5,0.3900545303657219,1.092626697176826,0,1.429047287496499,1.819101817862221
6,0.3900545303657219,0.8094846965159783,1,1.429047287496499,1.819101817862221
7,0.3900545303657219,1.566586649637077,1,1.429047287496499,1.819101817862221
8,0.25745891714157265,1.1584832391817366,0,1.5616429007206483,1.819101817862221
9,0.25745891714157265,1.6078973875783042,0,1.5616429007206483,1.819101817862221
10,0.25745891714157265,1.5986314143547187,1,1.5616429007206483,1.819101817862221
11,0.2169920843285762,1.5772641178654434,1,1.6021097335336447,1.819101817862221
12,0.2169920843285762,1.6629163715792556,0,1.6021097335336447,1.819101817862221
13,0.2169920843285762,1.5999800370903499,1,1.6021097335336447,1.819101817862221
14,0.2169920843285762,1.677600668744216,0,1.6021097335336447,1.819101817862221
15,0.2169920843285762,1.6159148736521027,1,1.6021097335336447,1.819101817862221
16,0.20675580702997665,1.6926263844502294,0,1.6123460108322443,1.819101817862221
17,0.20675580702997665,1.6263865907217803,1,1.6123460108322443,1.819101817862221
18,0.19635446415321933,1.6041804858592108,1,1.6227473537090016,1.819101817862221
19,0.19635446415321933,1.7151943689447702,0,1.6227473537090016,1.819101817862221
20,0.19635446415321933,1.6382350439801594,1,1.6227473537090016,1.819101817862221
21,0.18425746945774923,1.7147257043829307,0,1.6348443484044717,1.819101817862221
22,0.18425746945774923,1.649104164242395,1,1.6348443484044717,1.819101817862221
23,0.16744412461517477,1.6428689888197532,1,1.6516576932470461,1.819101817862221
