,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,109.11655769135419,0,0.0,0.0,0.0
1,0.0,0.0,55.132056408100475,0,0.0,0.0,0.0
2,0.0,0.0,68.62101213826648,0,0.0,0.0,0.0
3,0.0,0.0,113.61672803466513,0,0.0,0.0,0.0
4,0.0,0.0,172.12084255298416,1,0.0,0.0,0.0
5,0.0,0.0,5.619754878062678,0,0.0,0.0,0.0
6,0.0,0.0,176.6331310127184,1,0.0,0.0,0.0
7,0.0,0.0,208.1227074937084,0,0.0,0.0,0.0
8,0.0,0.0,257.64661717373497,0,0.0,0.0,0.0
9,0.0,0.0,329.61543068570717,0,0.0,0.0,0.0
10,176.625,232.20291026183307,272.20387782647543,0,0.0,232.20291026183307,268.78381174154975
11,176.625,222.85044890855735,222.0048186509257,1,0.0,222.85044890855735,268.78381174154975
12,221.99261404202994,231.34972933236605,440.6979783392242,0,0.0,231.34972933236605,268.788504671247
13,221.99261404202994,230.9874176301137,264.0215258315044,0,0.0,230.9874176301137,268.788504671247
14,221.99261404202994,259.12772127243034,258.2291986754166,1,0.0,259.12772127243034,268.788504671247
15,258.2264222519313,261.51450313740503,214.7886333994289,0,0.0,261.51450313740503,268.788504671247
16,258.2264222519313,264.3377931917162,270.019539055736,0,0.0,264.3377931917162,268.788504671247
17,258.2264222519313,266.84528721521644,267.392615539751,1,0.0,266.84528721521644,268.788504671247
18,267.40528152882456,268.5313033612778,268.9640488185027,0,0.0,268.5313033612778,268.788504671247
19,267.40528152882456,268.7720236222515,266.3222620340367,1,0.0,268.7720236222515,268.788504671247
20,267.40528152882456,268.7821622419878,262.0303458244894,1,0.0,268.7821622419878,268.788504671247
