-1.250000000000000000e+00,9.750000000000001776e+00
1.750000000000000000e+00,6.750000000000000000e+00
2.500000000000008882e-01,1.125000000000000000e+01
-4.250000000000000000e+00,7.500000000000000000e-01
4.750000000000001776e+00,2.250000000000000444e+00
-2.749999999999999556e+00,3.750000000000000000e+00
3.250000000000000000e+00,5.250000000000000888e+00
7.750000000000001776e+00,8.250000000000000000e+00
6.250000000000000000e+00,1.425000000000000000e+01
9.250000000000000000e+00,1.275000000000000178e+01
-3.805172383643671274e+00,6.646955063546240439e+00
5.844080333713625564e+00,3.323773744008924780e+00
4.372943778038121287e+00,7.908721941811708289e-01
5.124422110971712740e+00,0.000000000000000000e+00
3.862663784370130138e+00,1.250727149550963091e+00
3.212475956456649850e+00,1.165841245676490834e+00
1.592574869832874107e+00,2.588432421907426173e-01
2.969315575919393879e+00,5.767890838535270071e-01
2.066299810572918894e+00,2.332529297431424453e+00
3.006344074785669562e+00,3.183334719939675539e-01
3.576175882065122380e-01,7.614718357106740054e-01
4.758905706414910952e+00,4.752154475420369284e-01
3.237766390508532766e+00,7.853215488042508685e-02
3.262332800792180798e+00,5.738276949788184700e-02
3.262332800792180798e+00,5.738276949788184700e-02
7.750000000000001776e+00,8.250000000000000000e+00
3.202465595869149695e+00,9.984189400899358413e-02
-2.749896866083144431e+00,3.750014483928680420e+00
