,X1,X2,Opportunity_cost,Y,C_bool
0,-4.25,0.75,0.0,406.6111981606941,0
1,1.75,6.75,0.0,135.62625768639984,0
2,6.25,2.2500000000000004,0.0,176.12964092393958,0
3,-2.7499999999999996,9.750000000000002,0.0,189.87516834011362,1
4,-1.25,3.75,0.0,254.51233994771553,0
5,0.2500000000000009,11.25,0.0,107.30288685502188,0
6,7.750000000000002,12.750000000000002,0.0,12.3171355145567,0
7,3.25,8.25,0.0,90.81207619390494,0
8,4.750000000000002,5.250000000000001,0.0,122.87657757234575,0
9,9.25,14.25,0.0,0.23822145181522147,0
10,-2.8625,5.6475,78.66350467080181,252.86713664819837,0
11,-0.6575000000000006,4.2975,78.66350467080181,227.8695128178502,0
12,-4.9325,7.072500000000001,78.66350467080181,285.5977702304819,0
13,1.3075,0.14250000000000002,78.66350467080181,295.5932621418371,0
14,-4.5275,9.8175,78.66350467080181,235.80975131140892,0
15,1.1275000000000004,1.3275,78.66350467080181,265.4542896065891,0
16,3.227499999999999,0.8475,78.66350467080181,245.98707562624855,1
17,3.6775,0.1275,22.628492170801792,260.9418087693175,1
18,3.2575000000000003,0.6675,7.623242170801802,249.87551320168205,1
19,3.1225000000000023,0.2775,7.623242170801802,264.6197455115182,1
20,3.1374999999999993,0.3075,4.736492170801853,262.5422337480809,1
21,3.1675000000000004,0.5475000000000001,4.736492170801853,255.39559243212156,1
22,3.182500000000001,0.2625,4.736492170801853,264.2608687536352,1
23,3.1675000000000004,0.47250000000000003,4.736492170801853,258.21072818666363,1
24,3.0175,0.3675,4.736492170801853,261.00741167023466,1
25,3.212500000000002,0.2025,3.752342170801853,265.43752843852866,1
26,3.422500000000001,0.1875,3.752342170801853,263.4806517036952,1
27,3.2575000000000003,0.14250000000000002,2.5818921708017797,264.1403877072029,1
28,2.942500000000001,0.4275,2.5818921708017797,260.7301729549134,1
29,3.2874999999999996,0.08249999999999999,1.1990421708017607,269.667333952857,1
30,3.0625000000000018,0.4575,1.1990421708017607,259.2914025443128,1
31,3.4825000000000017,0.23249999999999998,1.1990421708017607,260.4591545475236,1
32,2.9274999999999993,0.3975,1.1990421708017607,262.6678677976427,1
33,2.972500000000001,0.3675,1.1990421708017607,264.18611687639145,1
34,3.5725000000000016,0.1275,1.1990421708017607,262.2236799931778,1
35,3.647500000000001,0.3975,1.1990421708017607,254.6382275157355,1
36,3.212500000000002,0.4275,1.1990421708017607,257.9118825263272,1
37,3.542500000000002,0.2775,1.1990421708017607,258.22352173720043,1
38,3.0775000000000006,0.2625,1.1990421712469583,264.5001777582935,1
39,2.882500000000001,0.5175000000000001,1.1990421712469583,261.5092731884361,1
40,3.182500000000001,0.1725,1.1990421712469583,265.94900776822544,1
41,3.0175,0.2625,1.1990421712469583,265.41653163217603,1
42,3.272500000000001,0.8025,1.1990421712469583,245.77350084590685,1
43,3.0474999999999994,0.21749999999999997,1.1990421712469583,267.1285625538458,1
44,3.227499999999999,0.5025000000000001,1.1990421712469583,255.7937134410625,1
45,3.0175,0.47250000000000003,1.1990421712469583,258.46419179505233,1
46,3.782499999999999,0.3675,1.1990421712469583,251.51023718331464,1
47,3.557500000000001,0.0375,1.1990421712469583,264.45119686734296,1
48,2.762500000000001,0.8775000000000001,1.1990421712469583,251.84540564150672,1
49,3.1374999999999993,0.3075,1.1990421712469583,264.77607899944866,1
50,3.5275,0.08249999999999999,1.1990421712469583,265.5817579311198,1
51,3.092500000000001,0.5775,1.1990421712469583,253.9553544405096,1
52,3.3325000000000014,0.3825,1.1990421712469583,257.8902870734718,1
53,2.9574999999999996,0.48750000000000004,1.1990421712469583,259.0375851543401,1
54,2.972500000000001,0.48750000000000004,1.1990421712469583,259.595425456289,1
