,Opportunity_cost
0,9.934765224251464
1,9.008153920189045
2,9.008153920189045
3,8.74578538296064
4,8.480636794239615
5,2.6121403950241415
6,0.04909785987045012
7,0.04909785987045012
8,0.04909785987045012
9,0.0019380657324319372
10,0.0005516938082905654
11,0.00038786246093991394
12,0.00038786246093991394
13,0.0002696522139018498
14,0.0002252152769912641
15,0.0002103055238080742
16,0.0002103055238080742
17,0.00020099055327449378
18,0.00020099055327449378
19,0.0001906423791027123
20,0.0001853197898284975
21,0.0001853197898284975
22,0.0001853197898284975
23,0.0001853197898284975
24,0.0001853197898284975
25,0.0001853197898284975
26,0.0001853197898284975
27,0.0001853197898284975
28,0.0001853197898284975
29,0.0001853197898284975
30,0.0001853197898284975
31,0.0001853197898284975
32,0.0001853197898284975
33,0.0001853197898284975
34,0.0001853197898284975
35,0.0001853197898284975
36,0.0001853197898284975
37,0.0001853197898284975
38,0.0001853197898284975
39,0.0001853197898284975
40,0.0001853197898284975
41,0.0001853197898284975
42,0.0001853197898284975
43,0.0001853197898284975
44,0.0001853197898284975
