,Opportunity_cost
0,0.846598973061802
1,0.846598973061802
2,0.8465989730618446
3,0.18453375354674506
4,0.030222392352115435
5,0.001078554456931613
6,0.0005521535007986245
7,0.0004903202439763277
8,0.00046317665236017547
9,0.00044680052199908005
10,0.00044680052199908005
11,0.00042326749399279606
12,0.00042326749399279606
13,0.00042326749399279606
14,0.00042326749399279606
15,0.00042326749399279606
16,0.00042326749399279606
17,0.00042326749399279606
18,0.00042326749399279606
19,0.00042326749399279606
20,0.00042326749399279606
21,0.00042326749399279606
22,0.00042326749399279606
23,0.00042326749399279606
24,0.00042326749399279606
25,0.00042326749399279606
26,0.00042326749399279606
27,0.00042326749399279606
28,0.00042326749399279606
29,0.00042326749399279606
30,0.00042326749399279606
31,0.00042326749399279606
32,0.00042326749399279606
33,0.00042326749399279606
34,0.00042326749399279606
35,0.00042326749399279606
36,0.00042326749399279606
37,0.00042326749399279606
38,0.00042326749399279606
39,0.00042326749399279606
40,0.00042326749399279606
41,0.00042326749399279606
42,0.00042326749399279606
43,0.00042326749399279606
44,0.00042326749399279606
