,OC sampled,OC GP mean,Y,C,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,73.16643823947217,87.04988457748132,0,0.0,0.0,0.0
1,0.0,0.0,1.1707704443384113,136.51798664526703,0,0.0,0.0,0.0
2,0.0,0.0,40.9218015300289,102.81080186784511,0,0.0,0.0,0.0
3,0.0,0.0,220.96460929105226,15.630088705993732,0,0.0,0.0,0.0
4,0.0,0.0,140.0734659251441,4.129160975254793,0,0.0,0.0,0.0
5,0.0,0.0,270.16736540987813,70.16779206223681,0,0.0,0.0,0.0
6,0.0,0.0,58.979575886305255,65.47526288458955,0,0.0,0.0,0.0
7,0.0,0.0,152.78392778407778,10.671204427054949,0,0.0,0.0,0.0
8,0.0,0.0,364.3656810292203,108.78549546595892,0,0.0,0.0,0.0
9,0.0,0.0,168.2281981312852,6.1705624471406,0,0.0,0.0,0.0
10,0.0,0.0,184.11756643208057,5.946081911671629,0,0.0,0.0,268.788504671247
11,0.0,174.72477897614058,188.1216548629703,-5.506965368558449,1,0.0,174.72477897614058,268.788504671247
12,190.01434290073934,229.08424683262422,240.74276600237192,-4.288326704152704,1,0.0,229.08424683262422,268.788504671247
