1.750000000000000000e+00,1.275000000000000178e+01
9.250000000000000000e+00,1.425000000000000000e+01
4.750000000000001776e+00,1.125000000000000000e+01
2.500000000000008882e-01,3.750000000000000000e+00
3.250000000000000000e+00,5.250000000000000888e+00
-4.250000000000000000e+00,6.750000000000000000e+00
6.250000000000000000e+00,8.250000000000000000e+00
-1.250000000000000000e+00,9.750000000000001776e+00
-2.749999999999999556e+00,7.500000000000000000e-01
7.750000000000001776e+00,2.250000000000000444e+00
1.629093993130394491e+00,4.225577842454352862e+00
2.925983651247483053e+00,3.168996847337017364e+00
3.320520383704691270e+00,1.055468593853045256e+00
