,Opportunity_cost,Y,C_bool,recommended_val,optimum
0,0.0,0.4390697788942991,0,0.0,0.0
1,0.0,-0.1018210926777407,1,0.0,0.0
2,0.0,0.5163710187171009,1,0.0,0.0
3,0.0,0.8671003007226288,0,0.0,0.0
4,0.0,0.6666139765185801,0,0.0,0.0
5,0.028648805195525928,-0.022487848021334723,1,0.6989919219493624,0.7276407271448884
6,0.02663876102682705,0.43876662271092515,1,0.7010019661180613,0.7276407271448884
7,0.027888703940935344,0.34611047985032156,1,0.699752023203953,0.7276407271448884
8,0.032163061427003314,-0.022320471396633484,1,0.695477665717885,0.7276407271448884
9,0.02731944987965984,0.11388223990596845,1,0.7003212772652285,0.7276407271448884
10,0.026693711762305283,0.2861865336666734,1,0.7009470153825831,0.7276407271448884
