2.250000000000000000e+00,3.750000000000000000e+00
3.750000000000000000e+00,2.500000000000000000e-01
2.750000000000000000e+00,2.750000000000000000e+00
2.500000000000000000e-01,3.250000000000000888e+00
1.750000000000000222e+00,1.250000000000000000e+00
1.250000000000000000e+00,4.250000000000000000e+00
4.250000000000000000e+00,2.250000000000000000e+00
4.750000000000000000e+00,1.750000000000000222e+00
7.500000000000001110e-01,4.750000000000000000e+00
3.250000000000000888e+00,7.500000000000001110e-01
1.114656884000639891e+00,3.979548681552230960e+00
1.354421510842198195e+00,3.360310096595365614e+00
