,X1,X2,Opportunity_cost,Y,C_bool
0,-1.25,9.750000000000002,0.0,154.12553381091226,0
1,1.75,6.75,0.0,136.124908026701,0
2,0.2500000000000009,11.25,0.0,109.12691382038757,0
3,-4.25,0.75,0.0,406.12533079712966,0
4,4.750000000000002,2.2500000000000004,0.0,190.12614194251935,0
5,-2.7499999999999996,3.75,0.0,289.1238704048407,0
6,3.25,5.250000000000001,0.0,140.6241499476228,0
7,7.750000000000002,8.25,0.0,50.62596082000409,0
8,6.25,14.25,0.0,14.624782581824915,0
9,9.25,12.750000000000002,0.0,5.625158514884345,0
10,-2.7533580866622214,5.9727147477171405,268.78850467011694,244.14106292971354,0
11,-3.8336704981888956,9.186972105532055,268.78850467011694,225.16131492599345,0
12,2.1878996728610707,0.0,268.78850467011694,286.0274395686872,0
13,1.528845862829773,2.528641093163453,268.78850467011694,227.2954399228618,0
14,4.573512024203539,0.0,268.78850467011694,254.44756146557756,0
15,6.408087929631217,0.0,268.78850467011694,237.9032048985798,0
16,10.0,0.0,268.78850467011694,225.00048033274078,0
17,10.0,1.6037624961432535,268.78850467011694,179.45803181897114,1
18,-0.3209562206066623,0.28561600677949034,89.32932541037891,323.03506463067265,0
19,-4.516085554668025,5.419064547163195,89.32932541037891,302.5108972371707,0
20,-4.871322599858495,14.872755526542395,89.32932541037891,221.1711173095277,0
21,-1.6288845877913447,1.488986827154718,89.32932541037891,317.77936804243916,0
22,-1.2720699784702578,14.936688674877677,89.32932541037891,127.06319385092661,0
23,-4.934765028199239,11.808766587771732,89.32932541037891,233.23129561311697,0
24,-4.98615740107763,2.9119098514617496,89.32932541150885,370.7065610837301,0
25,-1.4965658262727306,0.3308866713394093,89.32932541150885,347.35404748016714,0
26,9.927994533648555,5.631923428153151,89.32932541150885,87.76565934551583,0
27,-4.990376413620229,8.441877613543529,89.32932541150885,267.7197983892804,0
28,2.2814470924485626,14.957950723010798,89.32932541150885,59.57851638091506,0
29,3.958802119450949,9.738466815769522,89.32932541150885,64.1800083218375,0
30,9.882024634758992,14.86197100428355,89.32932541150885,0.03286203574847424,0
31,-2.6432387267261586,12.8151651966385,89.32932541150885,164.62454811505899,1
32,-2.9553306774260637,2.056017541692587,89.32932541150885,335.3885439444521,0
33,7.059546688191547,4.341924473012069,89.32932541150885,122.24200693856442,0
34,-0.14186634485679583,4.254305084507282,89.32932541150885,218.32670917929948,0
35,-3.200010488241945,0.02585647585486517,89.32932541150885,398.46666613538264,0
36,9.990357689532422,8.719384116236151,89.32932541150885,39.4483470001695,0
37,2.915602832384807,1.5998300445161142,89.3293254115089,229.75422478534156,1
38,2.8801330080873186,1.3314854223336272,39.03526660687976,237.519913385668,1
39,2.7991895240363434,0.8685241357901164,31.26770792884102,251.55222412167063,1
40,2.7548212345717693,0.6755827572187364,17.2382230597525,257.6805889553557,1
41,2.7461481139787822,0.6405292418156965,11.106959982945625,258.81229027775544,1
42,2.7461481139787822,0.6405292418156965,9.97573703176323,258.8130032081176,1
43,2.746157246204574,0.6395460330780374,9.97573703176323,258.8415575500417,1
44,2.746269094132266,0.639295344527414,9.947631838371763,258.84777605450745,1
45,2.7465091893624485,0.6389857631042829,9.942054414794143,258.85222143571946,1
46,2.7465091893624485,0.6389857631042829,9.936645818922102,258.85272310910926,1
47,3.1324435273502456,0.3055667445281729,9.936645818922102,263.0918469832055,1
48,3.1324435273502456,0.3055667445281729,5.6988040666970505,263.08973059189356,1
49,3.1396216506781074,0.18418133695595315,5.6988040666970505,266.5745707804361,1
