,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,69.70615424332301,0,0.0,0.0,0.0
1,0.0,0.0,174.89199575237288,0,0.0,0.0,0.0
2,0.0,0.0,73.42309683869317,0,0.0,0.0,0.0
3,0.0,0.0,95.8929421120693,0,0.0,0.0,0.0
4,0.0,0.0,272.3303080719985,0,0.0,0.0,0.0
5,0.0,0.0,176.95257269721947,1,0.0,0.0,0.0
6,0.0,0.0,207.05128751399673,0,0.0,0.0,0.0
7,0.0,0.0,123.82713947190649,0,0.0,0.0,0.0
8,0.0,0.0,132.8512248265217,0,0.0,0.0,0.0
9,0.0,0.0,172.98815856606967,1,0.0,0.0,0.0
10,92.16348554128058,268.7884855412806,303.50343016253004,0,0.0,0.0,0.0
