,Y,C,C_bool,OC
0,-2.4221345723100867,7.210268012248278,0,0.0
1,-2.4381381611109845,7.150918530218191,0,0.0
2,-2.6078006820671087,7.032205771024947,0,0.0
3,-1.6421688686720524,7.012959829113407,0,0.0
4,-0.9779509044540492,8.884232206625029,0,0.0
5,-0.5361482388738439,5.1314447622826025,0,0.0
6,-5.587178794441778,11.22591499910367,0,0.0
7,-1.483298645940642,6.1686855549210815,0,0.0
8,-1.2197750239742684,5.895342379983694,0,0.0
9,-1.8173369149926355,7.355556718796801,0,0.0
10,-2.329987013973997,6.71854999263266,0,0.0
11,-2.3118117109621696,8.559022949371956,0,0.0
12,0.8889018067549812,4.067961501021335,0,0.0
13,-2.7239391181915926,10.303759840947269,0,0.0
14,-1.7809075535448649,7.476062484848,0,0.0
15,-2.6719590714256447,7.246136466100434,0,0.0
16,-1.232185080321225,5.782908100070983,0,0.0
17,-2.8120363677658404,9.348719171304703,0,0.0
18,-2.7311032396646486,7.335701122638413,0,0.0
19,-2.009909947015624,6.576768630488702,0,0.0
20,-2.55586446852698,10.277425319926623,0,0.0
21,-1.5234237383189904,5.9654912278494026,0,0.0
22,-2.33857152940105,6.778301712220093,0,0.0
23,-2.3698623326242743,7.150918530218191,0,0.0
24,-2.2751092015528,11.872795186614404,0,0.0
25,-1.8124847480872168,6.7707850351318735,0,0.0
26,-2.3556252071855277,7.265018785365382,0,0.0
27,-1.2134588997836941,5.773759328832262,0,0.0
28,-3.62576622549944,10.637020465080381,0,0.0
29,-2.3514435116798635,8.884669266873376,0,0.0
30,-2.373490924663335,7.150918530218191,0,0.0
31,-3.6556961725550963,9.720917920076367,0,0.0
32,-1.9800512947512392,7.3327900421315135,0,0.0
33,-3.003615797542072,11.600047996460619,0,0.0
34,-1.7268290629326857,6.185526507381677,0,0.0
35,-2.0590455609189378,7.241433196700416,0,0.0
36,-2.09207035700887,7.066939317259051,0,0.0
37,-3.235578903325792,9.832234127841057,0,0.0
38,-2.237043623535629,8.775533038215883,0,0.0
39,-0.22298822912293853,6.054512656769383,0,0.0
40,-1.9459626996827644,7.0882100170840285,0,0.0
41,-4.470504743641914,11.023057304611779,0,0.0
42,-1.3920937939007303,6.181127321189699,0,0.0
43,-0.6231019754425008,5.574780031940055,0,0.0
