,Y,C,C_bool,OC
0,-2.3928910592457937,6.618496159118882,0,0.0
1,-0.5987391297999638,9.58806388174579,0,0.0
2,-3.0188875402630115,9.748109869327077,0,0.0
3,-2.8692285476678814,8.790810113126499,0,0.0
4,-1.8477687118474304,6.290685000828687,0,0.0
5,-2.4221345723100867,7.210268012248278,0,0.0
6,-2.4933407358538338,6.915280713501179,0,0.0
7,-6.16085939088632,11.25093455173127,0,0.0
8,-2.5290528563684616,7.150918530218191,0,0.0
9,-0.4715443628858504,4.998276665268253,0,0.0
10,-1.7569666446103454,6.8242427617636165,0,0.0
11,-2.4574764742188915,7.181416643869669,0,0.0
12,-1.6201278021391736,6.011038975877496,0,0.0
13,-2.94905428609289,8.145050254915969,0,0.0
14,-1.1226156314717637,5.57651528658211,0,0.0
15,-2.1804985672533856,6.666572107122388,0,0.0
16,-1.5206954840467433,7.114333313820598,0,0.0
17,-0.7695132099066996,5.555092940269272,0,0.0
18,-1.5128127966868687,7.07424871440803,0,0.0
19,-0.16189450582852807,4.9553856509312775,0,0.0
20,-2.170886845082048,7.150918530218191,0,0.0
21,-2.373490924663335,7.150918530218191,0,0.0
22,-0.1245687721473108,5.034060619281576,0,0.0
23,-2.2987167645960453,7.277411902389388,0,0.0
24,-2.1297727981516954,10.146043025993132,0,0.0
25,-2.7075056067767864,7.242571704941797,0,0.0
26,-2.4657044995510717,7.46203110727086,0,0.0
27,-1.965544373402832,7.0870742178518675,0,0.0
28,-1.0580061323706869,5.703313085958122,0,0.0
29,-1.9735253590509003,7.265018785365382,0,0.0
30,-1.4522157825669673,7.756159768154122,0,0.0
31,-1.769385076256161,7.120602391581051,0,0.0
32,-2.103604982786836,7.210863256416429,0,0.0
33,-3.588477173541809,9.327848271858604,0,0.0
34,-2.023345857560851,8.857953799160345,0,0.0
35,-6.210549289925906,11.643992543708992,0,0.0
36,-2.4016000800911828,7.210268012248278,0,0.0
37,-2.0611081260586177,7.07424871440803,0,0.0
38,-0.8348567242994513,6.929519757444012,0,0.0
39,-2.309172393504214,6.662456359887937,0,0.0
40,-2.4854090308376358,6.953816225823572,0,0.0
41,-2.508350470174152,6.9803481762080635,0,0.0
42,-2.054597552764764,7.427995008909779,0,0.0
43,-1.0299465887120711,6.074972476782566,0,0.0
44,-5.260993502272688,11.006820822436412,0,0.0
45,-2.13274335046902,7.910446769285428,0,0.0
46,0.4101799737142924,4.812224270122663,0,0.0
47,-0.599439785291273,5.125247422426473,0,0.0
48,-2.7569742918847577,8.982088261136026,0,0.0
49,-2.373490924663335,7.150918530218191,0,0.0
50,0.10676412173703406,4.689059444418145,0,0.0
51,-1.7960335852040052,6.351744777357188,0,0.0
52,0.20687589233978565,4.962091835625904,0,0.0
53,-0.8156008880393806,8.116344603068313,0,0.0
54,-1.7395455704088416,8.09491478994509,0,0.0
55,-2.407590208006897,6.951037740702593,0,0.0
56,-3.3532442313094215,9.298599648329711,0,0.0
57,-1.2153491043856952,7.118232537338366,0,0.0
58,-0.6052067386189187,5.295324186385117,0,0.0
59,-0.6876832341203746,5.861406530414965,0,0.0
60,-0.18564306009946094,6.164952115719148,0,0.0
61,-3.7030313771459538,11.542704800621259,0,0.0
62,-1.1386314166349194,5.693333044322251,0,0.0
63,-2.8105377852120865,7.640952099721725,0,0.0
64,-2.318779279221541,6.9096521156104656,0,0.0
65,-0.5252501059013979,6.710843078418245,0,0.0
66,-3.1561335826927057,9.166255952097027,0,0.0
67,-1.1038938381018333,5.576883759562393,0,0.0
68,-0.4152821699683155,5.260326041560365,0,0.0
69,-0.6630634200535985,5.554797681479133,0,0.0
70,-0.9181991067002768,5.629128092847972,0,0.0
71,-2.7938889604985646,10.512367583597381,0,0.0
72,-1.7041247988959316,7.062411349321143,0,0.0
73,-2.1358229844985948,6.359991097773957,0,0.0
74,-1.1880807862695792,6.862238918523457,0,0.0
75,1.364081232867259,4.441554477875472,0,0.0
76,-4.041010106402365,11.311531448254927,0,0.0
77,1.7461846856964494,3.8332293040147936,0,0.0
78,-5.482990225770126,12.928340641177824,0,0.0
79,-7.5454799124024925,15.614490499728653,0,0.0
80,-2.4437942904015624,8.171515927586793,0,0.0
81,-0.9164259901988604,5.604612995036393,0,0.0
82,-2.7093908538018727,11.955711140762578,0,0.0
83,-2.4954239604897595,6.884159161643533,0,0.0
84,-0.34535674407931233,4.979460121654542,0,0.0
85,-0.8715694572485749,5.536496546352712,0,0.0
86,-1.2742195501002749,5.636526230899594,0,0.0
87,-2.767850677265532,8.86945308129238,0,0.0
88,0.1881002828516956,4.314571556472293,0,0.0
89,-2.07066021508661,7.440430213641551,0,0.0
90,-2.121129371069613,6.359991097773957,0,0.0
91,-5.03026146265934,12.273064267274563,0,0.0
92,0.3237453890711061,4.135399913761277,0,0.0
93,-0.8554306330578575,5.903358961330753,0,0.0
94,-0.2783739622738928,7.112766031300162,0,0.0
95,-2.4002167369504694,7.193325667017847,0,0.0
96,2.0888222044768434,3.7409836404314967,0,0.0
97,-2.4002167369504694,7.193325667017847,0,0.0
98,-0.6414587058578869,5.285057017691696,0,0.0
99,-1.791112154734815,10.480269893854427,0,0.0
100,-1.0493047482560516,6.2497943251452455,0,0.0
101,-0.042907365914112414,6.100614251238531,0,0.0
102,-2.4525764976341167,8.153426604538353,0,0.0
103,-1.2987455270414268,8.271634448933227,0,0.0
104,2.3016251267011736,4.196191418351647,0,0.0
105,-0.7229638572646797,6.0172669449161384,0,0.0
106,-4.262773041731381,10.773305721510587,0,0.0
107,-2.1357218399101097,6.359991097773957,0,0.0
108,-0.3123169688986094,5.661963656292156,0,0.0
109,-1.7069391414620174,7.062411349321143,0,0.0
110,-2.1358229844985948,6.359991097773957,0,0.0
111,-1.6999741528779644,7.066939317259051,0,0.0
112,-0.9825751878818012,6.317348479737617,0,0.0
113,-2.9222649186083482,7.546284693564713,0,0.0
114,0.9254063374777032,4.0537735912676585,0,0.0
115,-2.1332866811492583,6.339732978772853,0,0.0
116,-2.373490924663335,7.150918530218191,0,0.0
117,1.9172176638135503,3.808279565908208,0,0.0
118,-0.4398808117534706,5.631019420975727,0,0.0
119,-2.3788304822184485,7.150918530218191,0,0.0
120,-2.408843216500556,7.193325667017847,0,0.0
121,-4.2455456579902275,8.72747190911452,0,0.0
122,-2.4002167369504694,7.193325667017847,0,0.0
123,-0.8948285943351041,6.0824662725852905,0,0.0
124,-2.408843216500556,7.193325667017847,0,0.0
125,-0.5833297333139887,5.260326041560365,0,0.0
126,-2.373490924663335,7.150918530218191,0,0.0
127,-0.4113089051455711,7.8073117462300905,0,0.0
128,-2.1426710654078507,6.355747624869274,0,0.0
129,2.877280589991852,4.125561300976224,0,0.0
130,-1.4342917861913016,6.946914605739647,0,0.0
