,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,172.12490471367406,0,0.0,0.0,0.0
1,0.0,0.0,109.12423012390187,0,0.0,0.0,0.0
2,0.0,0.0,298.1248162754663,0,0.0,0.0,0.0
3,0.0,0.0,73.12517680894648,0,0.0,0.0,0.0
4,0.0,0.0,289.12573705619053,0,0.0,0.0,0.0
5,0.0,0.0,32.62569386264219,0,0.0,0.0,0.0
6,0.0,0.0,167.62418446966993,0,0.0,0.0,0.0
7,0.0,0.0,203.6253876804542,1,0.0,0.0,0.0
8,0.0,0.0,82.12510653700579,0,0.0,0.0,0.0
9,0.0,0.0,68.62468542307654,0,0.0,0.0,0.0
10,65.15622473508523,62.49776044377356,418.85973879092995,0,0.0,206.28346429131167,0.0
