,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,172.029713674059,0,0.0,0.0,0.0
1,0.0,0.0,108.35512390186206,0,0.0,0.0,0.0
2,0.0,0.0,297.9412754663117,0,0.0,0.0,0.0
3,0.0,0.0,73.30180894649064,0,0.0,0.0,0.0
4,0.0,0.0,289.8620561905059,0,0.0,0.0,0.0
5,0.0,0.0,33.318862642215606,0,0.0,0.0,0.0
6,0.0,0.0,166.809469669941,0,0.0,0.0,0.0
7,0.0,0.0,204.01268045419766,1,0.0,0.0,0.0
8,0.0,0.0,82.23153700578986,0,0.0,0.0,0.0
9,0.0,0.0,68.3104230765388,0,0.0,0.0,0.0
10,203.625,204.5101717516297,432.9936259024501,0,0.0,204.5101717516297,268.78122473508523
